first_week_day,last_week_day,age_group,gender,weekly_tests_num,weekly_cases,weekly_deceased,weekly_first_dose,weekly_second_dose,weekly_third_dose,weekly_fourth_dose
17/05/2020,23/05/2020,50-54,נקבה,948,7,0,,,,
17/05/2020,23/05/2020,50-54,לא ידוע,7,0,0,,,,
17/05/2020,23/05/2020,55-59,זכר,675,7,0,,,,
17/05/2020,23/05/2020,55-59,לא ידוע,7,0,0,,,,
17/05/2020,23/05/2020,55-59,נקבה,1044,7,0,,,,
17/05/2020,23/05/2020,60-64,לא ידוע,7,0,0,,,,
17/05/2020,23/05/2020,60-64,זכר,590,7,0,,,,
17/05/2020,23/05/2020,60-64,נקבה,839,7,0,,,,
17/05/2020,23/05/2020,65-69,נקבה,737,7,0,,,,
17/05/2020,23/05/2020,65-69,זכר,622,7,0,,,,
17/05/2020,23/05/2020,65-69,לא ידוע,7,0,0,,,,
17/05/2020,23/05/2020,70-74,לא ידוע,7,0,0,,,,
17/05/2020,23/05/2020,70-74,זכר,661,7,0,,,,
17/05/2020,23/05/2020,70-74,נקבה,760,7,0,,,,
17/05/2020,23/05/2020,75-79,זכר,446,7,0,,,,
17/05/2020,23/05/2020,75-79,נקבה,627,0,0,,,,
17/05/2020,23/05/2020,75-79,לא ידוע,7,0,0,,,,
17/05/2020,23/05/2020,80+,זכר,1546,0,0,,,,
17/05/2020,23/05/2020,80+,נקבה,3366,7,7,,,,
17/05/2020,23/05/2020,80+,לא ידוע,22,0,0,,,,
24/05/2020,30/05/2020,0-19,זכר,2569,93,0,,,,
24/05/2020,30/05/2020,0-19,לא ידוע,7,0,0,,,,
24/05/2020,30/05/2020,0-19,נקבה,2087,65,0,,,,
24/05/2020,30/05/2020,20-24,זכר,613,7,0,,,,
24/05/2020,30/05/2020,20-24,לא ידוע,7,0,0,,,,
24/05/2020,30/05/2020,20-24,נקבה,830,7,0,,,,
24/05/2020,30/05/2020,25-29,זכר,781,7,0,,,,
24/05/2020,30/05/2020,25-29,נקבה,1283,7,0,,,,
24/05/2020,30/05/2020,25-29,לא ידוע,7,0,0,,,,
24/05/2020,30/05/2020,30-34,זכר,932,7,0,,,,
24/05/2020,30/05/2020,30-34,נקבה,1501,7,0,,,,
24/05/2020,30/05/2020,30-34,לא ידוע,7,0,0,,,,
24/05/2020,30/05/2020,35-39,זכר,850,7,0,,,,
24/05/2020,30/05/2020,35-39,לא ידוע,7,0,0,,,,
24/05/2020,30/05/2020,35-39,נקבה,1462,7,0,,,,
24/05/2020,30/05/2020,40-44,לא ידוע,7,0,0,,,,
24/05/2020,30/05/2020,40-44,נקבה,1240,7,0,,,,
24/05/2020,30/05/2020,40-44,זכר,714,7,0,,,,
24/05/2020,30/05/2020,45-49,לא ידוע,7,0,0,,,,
24/05/2020,30/05/2020,45-49,נקבה,761,7,0,,,,
24/05/2020,30/05/2020,45-49,זכר,519,7,0,,,,
24/05/2020,30/05/2020,50-54,זכר,447,7,0,,,,
24/05/2020,30/05/2020,50-54,נקבה,684,7,0,,,,
24/05/2020,30/05/2020,50-54,לא ידוע,7,0,0,,,,
24/05/2020,30/05/2020,55-59,זכר,406,7,0,,,,
24/05/2020,30/05/2020,55-59,לא ידוע,7,0,0,,,,
24/05/2020,30/05/2020,55-59,נקבה,658,7,0,,,,
24/05/2020,30/05/2020,60-64,לא ידוע,0,0,0,,,,
24/05/2020,30/05/2020,60-64,זכר,389,7,0,,,,
24/05/2020,30/05/2020,60-64,נקבה,614,7,0,,,,
24/05/2020,30/05/2020,65-69,נקבה,645,7,7,,,,
24/05/2020,30/05/2020,65-69,זכר,398,7,0,,,,
24/05/2020,30/05/2020,65-69,לא ידוע,0,0,0,,,,
24/05/2020,30/05/2020,70-74,לא ידוע,7,0,0,,,,
24/05/2020,30/05/2020,70-74,זכר,535,7,0,,,,
24/05/2020,30/05/2020,70-74,נקבה,849,7,0,,,,
24/05/2020,30/05/2020,75-79,זכר,398,0,0,,,,
24/05/2020,30/05/2020,75-79,נקבה,705,7,7,,,,
24/05/2020,30/05/2020,75-79,לא ידוע,7,0,0,,,,
24/05/2020,30/05/2020,80+,זכר,1495,7,7,,,,
24/05/2020,30/05/2020,80+,נקבה,3441,7,7,,,,
24/05/2020,30/05/2020,80+,לא ידוע,7,0,0,,,,
31/05/2020,06/06/2020,0-19,זכר,13883,123,0,,,,
31/05/2020,06/06/2020,0-19,לא ידוע,103,7,0,,,,
31/05/2020,06/06/2020,0-19,נקבה,12826,124,0,,,,
31/05/2020,06/06/2020,20-24,זכר,1530,23,0,,,,
31/05/2020,06/06/2020,20-24,לא ידוע,7,0,0,,,,
31/05/2020,06/06/2020,20-24,נקבה,2320,25,0,,,,
31/05/2020,06/06/2020,25-29,זכר,1828,25,0,,,,
31/05/2020,06/06/2020,25-29,נקבה,3132,28,0,,,,
31/05/2020,06/06/2020,25-29,לא ידוע,26,0,0,,,,
31/05/2020,06/06/2020,30-34,זכר,2268,37,0,,,,
31/05/2020,06/06/2020,30-34,נקבה,3527,38,0,,,,
31/05/2020,06/06/2020,30-34,לא ידוע,51,7,0,,,,
31/05/2020,06/06/2020,35-39,זכר,2103,25,0,,,,
31/05/2020,06/06/2020,35-39,לא ידוע,43,0,0,,,,
31/05/2020,06/06/2020,35-39,נקבה,3497,28,0,,,,
31/05/2020,06/06/2020,40-44,לא ידוע,37,0,0,,,,
31/05/2020,06/06/2020,40-44,נקבה,3309,29,0,,,,
31/05/2020,06/06/2020,40-44,זכר,1951,30,0,,,,
31/05/2020,06/06/2020,45-49,לא ידוע,25,7,0,,,,
31/05/2020,06/06/2020,45-49,נקבה,2595,21,0,,,,
31/05/2020,06/06/2020,45-49,זכר,1598,7,0,,,,
31/05/2020,06/06/2020,50-54,זכר,1299,21,0,,,,
31/05/2020,06/06/2020,50-54,נקבה,2053,20,0,,,,
31/05/2020,06/06/2020,50-54,לא ידוע,21,0,0,,,,
31/05/2020,06/06/2020,55-59,זכר,1109,15,7,,,,
31/05/2020,06/06/2020,55-59,לא ידוע,7,0,0,,,,
31/05/2020,06/06/2020,55-59,נקבה,1839,15,0,,,,
31/05/2020,06/06/2020,60-64,לא ידוע,7,0,0,,,,
31/05/2020,06/06/2020,60-64,זכר,1061,7,7,,,,
31/05/2020,06/06/2020,60-64,נקבה,1624,7,0,,,,
31/05/2020,06/06/2020,65-69,נקבה,1364,7,0,,,,
31/05/2020,06/06/2020,65-69,זכר,1050,7,7,,,,
31/05/2020,06/06/2020,65-69,לא ידוע,7,7,0,,,,
31/05/2020,06/06/2020,70-74,לא ידוע,7,0,0,,,,
31/05/2020,06/06/2020,70-74,זכר,1012,7,7,,,,
31/05/2020,06/06/2020,70-74,נקבה,1342,7,0,,,,
31/05/2020,06/06/2020,75-79,זכר,644,7,7,,,,
31/05/2020,06/06/2020,75-79,נקבה,1029,7,0,,,,
31/05/2020,06/06/2020,75-79,לא ידוע,7,0,0,,,,
31/05/2020,06/06/2020,80+,זכר,1856,7,7,,,,
31/05/2020,06/06/2020,80+,נקבה,3976,7,7,,,,
31/05/2020,06/06/2020,80+,לא ידוע,21,0,0,,,,
07/06/2020,13/06/2020,0-19,זכר,17534,235,0,,,,
07/06/2020,13/06/2020,0-19,לא ידוע,85,7,0,,,,
07/06/2020,13/06/2020,0-19,נקבה,15158,181,0,,,,
07/06/2020,13/06/2020,20-24,זכר,2211,45,0,,,,
07/06/2020,13/06/2020,20-24,לא ידוע,7,0,0,,,,
07/06/2020,13/06/2020,20-24,נקבה,3361,61,0,,,,
07/06/2020,13/06/2020,25-29,זכר,2529,51,0,,,,
07/06/2020,13/06/2020,25-29,נקבה,4094,47,0,,,,
07/06/2020,13/06/2020,25-29,לא ידוע,7,0,0,,,,
07/06/2020,13/06/2020,30-34,זכר,3060,57,0,,,,
07/06/2020,13/06/2020,30-34,נקבה,4662,51,0,,,,
07/06/2020,13/06/2020,30-34,לא ידוע,19,7,0,,,,
07/06/2020,13/06/2020,35-39,זכר,2873,43,0,,,,
07/06/2020,13/06/2020,35-39,לא ידוע,24,7,0,,,,
07/06/2020,13/06/2020,35-39,נקבה,4444,41,0,,,,
07/06/2020,13/06/2020,40-44,לא ידוע,15,0,0,,,,
07/06/2020,13/06/2020,40-44,נקבה,4026,52,0,,,,
07/06/2020,13/06/2020,40-44,זכר,2421,39,0,,,,
07/06/2020,13/06/2020,45-49,לא ידוע,21,0,0,,,,
07/06/2020,13/06/2020,45-49,נקבה,3064,45,0,,,,
07/06/2020,13/06/2020,45-49,זכר,1982,32,0,,,,
07/06/2020,13/06/2020,50-54,זכר,1491,37,0,,,,
07/06/2020,13/06/2020,50-54,נקבה,2406,35,0,,,,
07/06/2020,13/06/2020,50-54,לא ידוע,7,0,0,,,,
07/06/2020,13/06/2020,55-59,זכר,1259,19,0,,,,
07/06/2020,13/06/2020,55-59,לא ידוע,7,0,0,,,,
07/06/2020,13/06/2020,55-59,נקבה,2341,25,0,,,,
07/06/2020,13/06/2020,60-64,לא ידוע,7,0,0,,,,
07/06/2020,13/06/2020,60-64,זכר,1335,16,0,,,,
07/06/2020,13/06/2020,60-64,נקבה,2077,21,0,,,,
07/06/2020,13/06/2020,65-69,נקבה,1544,7,0,,,,
07/06/2020,13/06/2020,65-69,זכר,1139,18,7,,,,
07/06/2020,13/06/2020,65-69,לא ידוע,7,7,0,,,,
07/06/2020,13/06/2020,70-74,לא ידוע,7,7,0,,,,
07/06/2020,13/06/2020,70-74,זכר,980,7,0,,,,
07/06/2020,13/06/2020,70-74,נקבה,1556,7,0,,,,
07/06/2020,13/06/2020,75-79,זכר,666,7,7,,,,
07/06/2020,13/06/2020,75-79,נקבה,1131,7,0,,,,
07/06/2020,13/06/2020,75-79,לא ידוע,7,0,0,,,,
07/06/2020,13/06/2020,80+,זכר,1845,7,7,,,,
07/06/2020,13/06/2020,80+,נקבה,4062,7,0,,,,
07/06/2020,13/06/2020,80+,לא ידוע,7,0,0,,,,
14/06/2020,20/06/2020,0-19,זכר,12942,245,0,,,,
14/06/2020,20/06/2020,0-19,לא ידוע,53,0,0,,,,
14/06/2020,20/06/2020,0-19,נקבה,12394,199,0,,,,
14/06/2020,20/06/2020,20-24,זכר,2397,68,0,,,,
14/06/2020,20/06/2020,20-24,לא ידוע,7,0,0,,,,
14/06/2020,20/06/2020,20-24,נקבה,3211,71,0,,,,
14/06/2020,20/06/2020,25-29,זכר,2671,72,7,,,,
14/06/2020,20/06/2020,25-29,נקבה,3982,82,0,,,,
14/06/2020,20/06/2020,25-29,לא ידוע,7,0,0,,,,
14/06/2020,20/06/2020,30-34,זכר,2780,83,0,,,,
14/06/2020,20/06/2020,30-34,נקבה,4051,70,0,,,,
14/06/2020,20/06/2020,30-34,לא ידוע,16,0,0,,,,
14/06/2020,20/06/2020,35-39,זכר,2625,51,0,,,,
14/06/2020,20/06/2020,35-39,לא ידוע,15,7,0,,,,
14/06/2020,20/06/2020,35-39,נקבה,3992,63,0,,,,
14/06/2020,20/06/2020,40-44,לא ידוע,7,0,0,,,,
14/06/2020,20/06/2020,40-44,נקבה,3756,59,0,,,,
14/06/2020,20/06/2020,40-44,זכר,2301,55,0,,,,
14/06/2020,20/06/2020,45-49,לא ידוע,7,0,0,,,,
14/06/2020,20/06/2020,45-49,נקבה,2950,40,0,,,,
14/06/2020,20/06/2020,45-49,זכר,1901,55,0,,,,
14/06/2020,20/06/2020,50-54,זכר,1470,45,0,,,,
14/06/2020,20/06/2020,50-54,נקבה,2618,50,0,,,,
14/06/2020,20/06/2020,50-54,לא ידוע,7,7,0,,,,
14/06/2020,20/06/2020,55-59,זכר,1370,29,0,,,,
14/06/2020,20/06/2020,55-59,לא ידוע,7,0,0,,,,
14/06/2020,20/06/2020,55-59,נקבה,2362,41,0,,,,
14/06/2020,20/06/2020,60-64,לא ידוע,7,0,0,,,,
14/06/2020,20/06/2020,60-64,זכר,1336,35,0,,,,
14/06/2020,20/06/2020,60-64,נקבה,2018,25,0,,,,
14/06/2020,20/06/2020,65-69,נקבה,1614,27,0,,,,
14/06/2020,20/06/2020,65-69,זכר,1208,21,0,,,,
14/06/2020,20/06/2020,65-69,לא ידוע,7,0,0,,,,
14/06/2020,20/06/2020,70-74,לא ידוע,7,0,0,,,,
14/06/2020,20/06/2020,70-74,זכר,1068,29,7,,,,
14/06/2020,20/06/2020,70-74,נקבה,1453,23,7,,,,
14/06/2020,20/06/2020,75-79,זכר,734,7,7,,,,
14/06/2020,20/06/2020,75-79,נקבה,996,16,0,,,,
14/06/2020,20/06/2020,75-79,לא ידוע,7,0,0,,,,
14/06/2020,20/06/2020,80+,זכר,2142,7,7,,,,
14/06/2020,20/06/2020,80+,נקבה,4852,34,0,,,,
14/06/2020,20/06/2020,80+,לא ידוע,7,0,0,,,,
21/06/2020,27/06/2020,0-19,זכר,16224,477,0,,,,
21/06/2020,27/06/2020,0-19,לא ידוע,75,7,0,,,,
21/06/2020,27/06/2020,0-19,נקבה,14790,366,7,,,,
21/06/2020,27/06/2020,20-24,זכר,3295,153,0,,,,
21/06/2020,27/06/2020,20-24,לא ידוע,7,0,0,,,,
21/06/2020,27/06/2020,20-24,נקבה,3885,148,0,,,,
21/06/2020,27/06/2020,25-29,זכר,3126,130,0,,,,
21/06/2020,27/06/2020,25-29,נקבה,4495,128,0,,,,
21/06/2020,27/06/2020,25-29,לא ידוע,7,0,0,,,,
21/06/2020,27/06/2020,30-34,זכר,3264,101,0,,,,
21/06/2020,27/06/2020,30-34,נקבה,4566,94,0,,,,
21/06/2020,27/06/2020,30-34,לא ידוע,7,0,0,,,,
21/06/2020,27/06/2020,35-39,זכר,3131,92,0,,,,
21/06/2020,27/06/2020,35-39,לא ידוע,7,0,0,,,,
21/06/2020,27/06/2020,35-39,נקבה,4449,100,0,,,,
21/06/2020,27/06/2020,40-44,לא ידוע,7,0,0,,,,
21/06/2020,27/06/2020,40-44,נקבה,4145,115,0,,,,
21/06/2020,27/06/2020,40-44,זכר,2577,87,0,,,,
21/06/2020,27/06/2020,45-49,לא ידוע,7,0,0,,,,
21/06/2020,27/06/2020,45-49,נקבה,3396,87,0,,,,
21/06/2020,27/06/2020,45-49,זכר,2289,77,0,,,,
21/06/2020,27/06/2020,50-54,זכר,1787,69,0,,,,
21/06/2020,27/06/2020,50-54,נקבה,2831,94,0,,,,
21/06/2020,27/06/2020,50-54,לא ידוע,7,0,0,,,,
21/06/2020,27/06/2020,55-59,זכר,1634,63,7,,,,
21/06/2020,27/06/2020,55-59,לא ידוע,7,0,0,,,,
21/06/2020,27/06/2020,55-59,נקבה,2481,68,0,,,,
21/06/2020,27/06/2020,60-64,לא ידוע,7,0,0,,,,
21/06/2020,27/06/2020,60-64,זכר,1558,46,0,,,,
21/06/2020,27/06/2020,60-64,נקבה,2160,50,0,,,,
21/06/2020,27/06/2020,65-69,נקבה,1739,29,0,,,,
21/06/2020,27/06/2020,65-69,זכר,1434,41,7,,,,
21/06/2020,27/06/2020,65-69,לא ידוע,7,0,0,,,,
21/06/2020,27/06/2020,70-74,לא ידוע,7,0,0,,,,
21/06/2020,27/06/2020,70-74,זכר,1268,29,7,,,,
21/06/2020,27/06/2020,70-74,נקבה,1462,22,0,,,,
21/06/2020,27/06/2020,75-79,זכר,832,21,7,,,,
21/06/2020,27/06/2020,75-79,נקבה,1074,15,7,,,,
21/06/2020,27/06/2020,75-79,לא ידוע,7,0,0,,,,
21/06/2020,27/06/2020,80+,זכר,2220,32,7,,,,
21/06/2020,27/06/2020,80+,נקבה,5062,37,7,,,,
21/06/2020,27/06/2020,80+,לא ידוע,7,0,0,,,,
28/06/2020,04/07/2020,0-19,זכר,20703,983,0,,,,
28/06/2020,04/07/2020,0-19,לא ידוע,86,7,0,,,,
28/06/2020,04/07/2020,0-19,נקבה,16896,649,0,,,,
28/06/2020,04/07/2020,20-24,זכר,4741,358,0,,,,
28/06/2020,04/07/2020,20-24,לא ידוע,7,7,0,,,,
28/06/2020,04/07/2020,20-24,נקבה,5547,340,0,,,,
28/06/2020,04/07/2020,25-29,זכר,4600,341,0,,,,
28/06/2020,04/07/2020,25-29,נקבה,6207,301,0,,,,
28/06/2020,04/07/2020,25-29,לא ידוע,15,0,0,,,,
28/06/2020,04/07/2020,30-34,זכר,4575,250,0,,,,
28/06/2020,04/07/2020,30-34,נקבה,5787,223,0,,,,
28/06/2020,04/07/2020,30-34,לא ידוע,20,0,0,,,,
28/06/2020,04/07/2020,35-39,זכר,4207,216,0,,,,
28/06/2020,04/07/2020,35-39,לא ידוע,21,0,0,,,,
28/06/2020,04/07/2020,35-39,נקבה,5562,220,0,,,,
28/06/2020,04/07/2020,40-44,לא ידוע,19,0,0,,,,
28/06/2020,04/07/2020,40-44,נקבה,5007,168,0,,,,
28/06/2020,04/07/2020,40-44,זכר,3592,170,0,,,,
28/06/2020,04/07/2020,45-49,לא ידוע,7,0,0,,,,
28/06/2020,04/07/2020,45-49,נקבה,4572,181,0,,,,
28/06/2020,04/07/2020,45-49,זכר,3260,189,0,,,,
28/06/2020,04/07/2020,50-54,זכר,2636,149,0,,,,
28/06/2020,04/07/2020,50-54,נקבה,3828,152,0,,,,
28/06/2020,04/07/2020,50-54,לא ידוע,7,0,0,,,,
28/06/2020,04/07/2020,55-59,זכר,2370,109,0,,,,
28/06/2020,04/07/2020,55-59,לא ידוע,7,0,0,,,,
28/06/2020,04/07/2020,55-59,נקבה,3398,126,0,,,,
28/06/2020,04/07/2020,60-64,לא ידוע,7,0,0,,,,
28/06/2020,04/07/2020,60-64,זכר,2258,103,0,,,,
28/06/2020,04/07/2020,60-64,נקבה,2804,90,7,,,,
28/06/2020,04/07/2020,65-69,נקבה,2078,71,0,,,,
28/06/2020,04/07/2020,65-69,זכר,1853,76,7,,,,
28/06/2020,04/07/2020,65-69,לא ידוע,7,7,0,,,,
28/06/2020,04/07/2020,70-74,לא ידוע,7,0,0,,,,
28/06/2020,04/07/2020,70-74,זכר,1511,50,0,,,,
28/06/2020,04/07/2020,70-74,נקבה,1773,50,0,,,,
28/06/2020,04/07/2020,75-79,זכר,971,26,7,,,,
28/06/2020,04/07/2020,75-79,נקבה,1217,28,7,,,,
28/06/2020,04/07/2020,75-79,לא ידוע,7,0,0,,,,
28/06/2020,04/07/2020,80+,זכר,2444,46,7,,,,
28/06/2020,04/07/2020,80+,נקבה,5172,75,7,,,,
28/06/2020,04/07/2020,80+,לא ידוע,22,0,0,,,,
05/07/2020,11/07/2020,0-19,זכר,27582,1437,0,,,,
05/07/2020,11/07/2020,0-19,לא ידוע,133,7,0,,,,
05/07/2020,11/07/2020,0-19,נקבה,23455,1155,0,,,,
05/07/2020,11/07/2020,20-24,זכר,5993,505,0,,,,
05/07/2020,11/07/2020,20-24,לא ידוע,7,0,0,,,,
05/07/2020,11/07/2020,20-24,נקבה,8120,614,0,,,,
05/07/2020,11/07/2020,25-29,זכר,6221,434,0,,,,
05/07/2020,11/07/2020,25-29,נקבה,8549,469,0,,,,
05/07/2020,11/07/2020,25-29,לא ידוע,7,0,0,,,,
05/07/2020,11/07/2020,30-34,זכר,6363,397,0,,,,
05/07/2020,11/07/2020,30-34,נקבה,8049,315,0,,,,
05/07/2020,11/07/2020,30-34,לא ידוע,15,7,0,,,,
05/07/2020,11/07/2020,35-39,זכר,5401,287,0,,,,
05/07/2020,11/07/2020,35-39,לא ידוע,15,0,0,,,,
05/07/2020,11/07/2020,35-39,נקבה,7310,312,0,,,,
05/07/2020,11/07/2020,40-44,לא ידוע,16,7,0,,,,
05/07/2020,11/07/2020,40-44,נקבה,6681,296,0,,,,
05/07/2020,11/07/2020,40-44,זכר,4700,281,0,,,,
05/07/2020,11/07/2020,45-49,לא ידוע,7,0,0,,,,
05/07/2020,11/07/2020,45-49,נקבה,5939,300,0,,,,
05/07/2020,11/07/2020,45-49,זכר,4057,262,0,,,,
05/07/2020,11/07/2020,50-54,זכר,3198,184,0,,,,
05/07/2020,11/07/2020,50-54,נקבה,4806,194,0,,,,
05/07/2020,11/07/2020,50-54,לא ידוע,7,0,0,,,,
05/07/2020,11/07/2020,55-59,זכר,2844,168,7,,,,
05/07/2020,11/07/2020,55-59,לא ידוע,7,0,0,,,,
05/07/2020,11/07/2020,55-59,נקבה,4355,195,0,,,,
05/07/2020,11/07/2020,60-64,לא ידוע,7,0,0,,,,
05/07/2020,11/07/2020,60-64,זכר,2629,108,7,,,,
05/07/2020,11/07/2020,60-64,נקבה,3475,147,0,,,,
05/07/2020,11/07/2020,65-69,נקבה,2537,106,0,,,,
05/07/2020,11/07/2020,65-69,זכר,2187,96,0,,,,
05/07/2020,11/07/2020,65-69,לא ידוע,7,0,0,,,,
05/07/2020,11/07/2020,70-74,לא ידוע,7,0,0,,,,
05/07/2020,11/07/2020,70-74,זכר,1812,72,7,,,,
05/07/2020,11/07/2020,70-74,נקבה,2088,70,7,,,,
05/07/2020,11/07/2020,75-79,זכר,1224,43,7,,,,
05/07/2020,11/07/2020,75-79,נקבה,1413,41,7,,,,
05/07/2020,11/07/2020,75-79,לא ידוע,7,7,0,,,,
05/07/2020,11/07/2020,80+,זכר,2839,68,7,,,,
05/07/2020,11/07/2020,80+,נקבה,6730,111,7,,,,
05/07/2020,11/07/2020,80+,לא ידוע,7,0,0,,,,
12/07/2020,18/07/2020,0-19,זכר,23863,1863,0,,,,
12/07/2020,18/07/2020,0-19,לא ידוע,133,18,0,,,,
12/07/2020,18/07/2020,0-19,נקבה,20750,1574,7,,,,
12/07/2020,18/07/2020,20-24,זכר,6572,638,0,,,,
12/07/2020,18/07/2020,20-24,לא ידוע,7,0,0,,,,
12/07/2020,18/07/2020,20-24,נקבה,8248,794,0,,,,
12/07/2020,18/07/2020,25-29,זכר,6277,529,0,,,,
12/07/2020,18/07/2020,25-29,נקבה,8183,544,0,,,,
12/07/2020,18/07/2020,25-29,לא ידוע,7,0,0,,,,
12/07/2020,18/07/2020,30-34,זכר,5737,449,0,,,,
12/07/2020,18/07/2020,30-34,נקבה,7953,485,0,,,,
12/07/2020,18/07/2020,30-34,לא ידוע,23,7,0,,,,
12/07/2020,18/07/2020,35-39,זכר,4951,379,0,,,,
12/07/2020,18/07/2020,35-39,לא ידוע,30,7,0,,,,
12/07/2020,18/07/2020,35-39,נקבה,7173,391,0,,,,
12/07/2020,18/07/2020,40-44,לא ידוע,34,7,0,,,,
12/07/2020,18/07/2020,40-44,נקבה,6787,395,0,,,,
12/07/2020,18/07/2020,40-44,זכר,4519,336,0,,,,
12/07/2020,18/07/2020,45-49,לא ידוע,7,0,0,,,,
12/07/2020,18/07/2020,45-49,נקבה,6354,368,7,,,,
12/07/2020,18/07/2020,45-49,זכר,4014,325,0,,,,
12/07/2020,18/07/2020,50-54,זכר,3452,288,0,,,,
12/07/2020,18/07/2020,50-54,נקבה,5476,308,0,,,,
12/07/2020,18/07/2020,50-54,לא ידוע,7,0,0,,,,
12/07/2020,18/07/2020,55-59,זכר,3060,213,0,,,,
12/07/2020,18/07/2020,55-59,לא ידוע,17,0,0,,,,
12/07/2020,18/07/2020,55-59,נקבה,4873,237,7,,,,
12/07/2020,18/07/2020,60-64,לא ידוע,7,7,0,,,,
12/07/2020,18/07/2020,60-64,זכר,2816,186,0,,,,
12/07/2020,18/07/2020,60-64,נקבה,4033,190,7,,,,
12/07/2020,18/07/2020,65-69,נקבה,3001,136,7,,,,
12/07/2020,18/07/2020,65-69,זכר,2341,130,7,,,,
12/07/2020,18/07/2020,65-69,לא ידוע,7,0,0,,,,
12/07/2020,18/07/2020,70-74,לא ידוע,7,0,0,,,,
12/07/2020,18/07/2020,70-74,זכר,2125,107,7,,,,
12/07/2020,18/07/2020,70-74,נקבה,2589,95,0,,,,
12/07/2020,18/07/2020,75-79,זכר,1353,55,7,,,,
12/07/2020,18/07/2020,75-79,נקבה,1957,65,7,,,,
12/07/2020,18/07/2020,75-79,לא ידוע,7,0,0,,,,
12/07/2020,18/07/2020,80+,זכר,3883,82,16,,,,
12/07/2020,18/07/2020,80+,נקבה,9592,135,21,,,,
12/07/2020,18/07/2020,80+,לא ידוע,7,7,0,,,,
19/07/2020,25/07/2020,0-19,זכר,19275,2092,0,,,,
19/07/2020,25/07/2020,0-19,לא ידוע,50,7,0,,,,
19/07/2020,25/07/2020,0-19,נקבה,16908,1734,0,,,,
19/07/2020,25/07/2020,20-24,זכר,5774,686,0,,,,
19/07/2020,25/07/2020,20-24,לא ידוע,15,0,0,,,,
19/07/2020,25/07/2020,20-24,נקבה,7222,707,0,,,,
19/07/2020,25/07/2020,25-29,זכר,5575,458,0,,,,
19/07/2020,25/07/2020,25-29,נקבה,7560,552,0,,,,
19/07/2020,25/07/2020,25-29,לא ידוע,7,0,0,,,,
19/07/2020,25/07/2020,30-34,זכר,5171,418,0,,,,
19/07/2020,25/07/2020,30-34,נקבה,7526,470,0,,,,
19/07/2020,25/07/2020,30-34,לא ידוע,7,7,0,,,,
19/07/2020,25/07/2020,35-39,זכר,4582,364,0,,,,
19/07/2020,25/07/2020,35-39,לא ידוע,19,7,0,,,,
19/07/2020,25/07/2020,35-39,נקבה,6753,451,0,,,,
19/07/2020,25/07/2020,40-44,לא ידוע,15,7,0,,,,
19/07/2020,25/07/2020,40-44,נקבה,6282,451,0,,,,
19/07/2020,25/07/2020,40-44,זכר,4088,329,0,,,,
19/07/2020,25/07/2020,45-49,לא ידוע,7,0,0,,,,
19/07/2020,25/07/2020,45-49,נקבה,6067,423,0,,,,
19/07/2020,25/07/2020,45-49,זכר,3637,309,0,,,,
19/07/2020,25/07/2020,50-54,זכר,3113,270,7,,,,
19/07/2020,25/07/2020,50-54,נקבה,5237,343,7,,,,
19/07/2020,25/07/2020,50-54,לא ידוע,16,0,0,,,,
19/07/2020,25/07/2020,55-59,זכר,2842,226,0,,,,
19/07/2020,25/07/2020,55-59,לא ידוע,7,7,0,,,,
19/07/2020,25/07/2020,55-59,נקבה,4819,246,0,,,,
19/07/2020,25/07/2020,60-64,לא ידוע,7,0,0,,,,
19/07/2020,25/07/2020,60-64,זכר,2788,196,7,,,,
19/07/2020,25/07/2020,60-64,נקבה,4079,226,0,,,,
19/07/2020,25/07/2020,65-69,נקבה,3219,163,0,,,,
19/07/2020,25/07/2020,65-69,זכר,2391,125,7,,,,
19/07/2020,25/07/2020,65-69,לא ידוע,7,7,0,,,,
19/07/2020,25/07/2020,70-74,לא ידוע,7,0,0,,,,
19/07/2020,25/07/2020,70-74,זכר,2182,101,7,,,,
19/07/2020,25/07/2020,70-74,נקבה,2985,107,7,,,,
19/07/2020,25/07/2020,75-79,זכר,1457,62,7,,,,
19/07/2020,25/07/2020,75-79,נקבה,2280,58,7,,,,
19/07/2020,25/07/2020,75-79,לא ידוע,7,0,0,,,,
19/07/2020,25/07/2020,80+,זכר,4261,84,16,,,,
19/07/2020,25/07/2020,80+,נקבה,10624,136,36,,,,
19/07/2020,25/07/2020,80+,לא ידוע,7,0,0,,,,
26/07/2020,01/08/2020,0-19,זכר,16224,1996,0,,,,
26/07/2020,01/08/2020,0-19,לא ידוע,49,7,0,,,,
26/07/2020,01/08/2020,0-19,נקבה,13913,1636,0,,,,
26/07/2020,01/08/2020,20-24,זכר,5195,678,0,,,,
26/07/2020,01/08/2020,20-24,לא ידוע,7,7,0,,,,
26/07/2020,01/08/2020,20-24,נקבה,6082,611,0,,,,
26/07/2020,01/08/2020,25-29,זכר,4803,417,0,,,,
26/07/2020,01/08/2020,25-29,נקבה,6564,474,0,,,,
26/07/2020,01/08/2020,25-29,לא ידוע,7,0,0,,,,
26/07/2020,01/08/2020,30-34,זכר,4662,389,0,,,,
26/07/2020,01/08/2020,30-34,נקבה,6554,427,0,,,,
26/07/2020,01/08/2020,30-34,לא ידוע,7,7,0,,,,
26/07/2020,01/08/2020,35-39,זכר,4062,325,0,,,,
